
2024/11/01 (16:17:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/01 (16:17:33) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/01 (16:17:33) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/04 (15:50:43) | ===> btop++ v.1.4.0
2024/11/04 (15:50:43) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/04 (17:59:18) | ===> btop++ v.1.4.0
2024/11/04 (17:59:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/04 (17:59:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/04 (17:59:18) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/04 (17:59:24) | ===> btop++ v.1.4.0
2024/11/04 (17:59:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/04 (17:59:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/04 (17:59:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/04 (18:02:30) | ===> btop++ v.1.4.0
2024/11/04 (18:02:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/04 (18:02:30) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/04 (18:02:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/04 (18:42:05) | ===> btop++ v.1.4.0
2024/11/04 (18:42:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/04 (18:42:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/04 (18:42:05) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/06 (14:16:45) | ===> btop++ v.1.4.0
2024/11/06 (14:16:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/06 (14:16:45) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/06 (14:16:45) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/06 (18:06:21) | ===> btop++ v.1.4.0
2024/11/06 (18:06:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/06 (18:06:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/06 (18:06:22) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/07 (09:45:58) | ===> btop++ v.1.4.0
2024/11/07 (09:45:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/07 (09:45:58) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/07 (09:45:58) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/08 (10:12:31) | ===> btop++ v.1.4.0
2024/11/08 (10:12:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/08 (10:12:31) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/08 (10:12:31) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/08 (11:01:52) | ===> btop++ v.1.4.0
2024/11/08 (11:01:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/08 (11:01:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/08 (11:01:52) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/11 (09:28:10) | ===> btop++ v.1.4.0
2024/11/11 (09:28:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/11 (09:28:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/11 (09:28:10) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/11 (10:11:37) | ===> btop++ v.1.4.0
2024/11/11 (10:11:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/11 (10:11:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/11 (10:11:37) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/13 (10:57:39) | ===> btop++ v.1.4.0
2024/11/13 (10:57:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/13 (10:57:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/13 (10:57:39) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/13 (12:21:47) | ===> btop++ v.1.4.0
2024/11/13 (12:21:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/13 (12:21:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/13 (12:21:47) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/13 (13:22:06) | ===> btop++ v.1.4.0
2024/11/13 (13:22:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/13 (13:22:06) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/13 (13:22:06) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/14 (10:20:02) | ===> btop++ v.1.4.0
2024/11/14 (10:20:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/14 (10:20:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/14 (10:20:02) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/14 (10:20:12) | ===> btop++ v.1.4.0
2024/11/14 (10:20:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/14 (10:20:12) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/14 (10:20:12) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/14 (10:27:03) | ===> btop++ v.1.4.0
2024/11/14 (10:27:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/14 (10:27:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/14 (10:27:03) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/14 (10:30:17) | ===> btop++ v.1.4.0
2024/11/14 (10:30:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/14 (10:30:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/14 (10:30:17) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/14 (12:56:43) | ===> btop++ v.1.4.0
2024/11/14 (12:56:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/14 (12:56:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/14 (12:56:43) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/14 (13:19:17) | ===> btop++ v.1.4.0
2024/11/14 (13:19:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/14 (13:19:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/14 (13:19:17) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/19 (12:44:04) | ===> btop++ v.1.4.0
2024/11/19 (12:44:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/19 (12:44:04) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/19 (12:44:04) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/20 (19:32:13) | ===> btop++ v.1.4.0
2024/11/20 (19:32:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/20 (19:32:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/20 (19:32:13) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/21 (10:28:49) | ===> btop++ v.1.4.0
2024/11/21 (10:28:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/21 (10:28:49) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/21 (10:28:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/25 (14:56:39) | ===> btop++ v.1.4.0
2024/11/25 (14:56:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/11/25 (14:56:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2024/11/25 (14:56:39) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (03:18:05) | ===> btop++ v.1.4.0
2025/01/05 (03:18:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (03:18:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/05 (03:18:05) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/06 (15:57:50) | ===> btop++ v.1.4.0
2025/01/06 (15:57:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/06 (15:57:50) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/06 (15:57:50) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/16 (11:08:32) | ===> btop++ v.1.4.0
2025/01/16 (11:08:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (11:08:32) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/16 (11:08:32) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/16 (13:20:22) | ===> btop++ v.1.4.0
2025/01/16 (13:20:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (13:20:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/16 (13:20:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/16 (13:20:27) | ===> btop++ v.1.4.0
2025/01/16 (13:20:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (13:20:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/16 (13:20:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/16 (15:13:47) | ===> btop++ v.1.4.0
2025/01/16 (15:13:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (15:13:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/16 (15:13:47) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/20 (14:21:18) | ===> btop++ v.1.4.0
2025/01/20 (14:21:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/20 (14:21:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/20 (14:21:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/20 (14:28:41) | ===> btop++ v.1.4.0
2025/01/20 (14:28:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/20 (14:28:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/20 (14:28:41) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/21 (12:02:53) | ===> btop++ v.1.4.0
2025/01/21 (12:02:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/21 (12:02:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/21 (12:02:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/21 (15:21:12) | ===> btop++ v.1.4.0
2025/01/21 (15:21:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/21 (15:21:12) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/21 (15:21:12) | WARNING: Intel GPU: Failed to initialize PMU
2025/01/21 (17:58:40) | ERROR: Stall in Runner thread, restarting!

2025/01/21 (18:05:10) | ===> btop++ v.1.4.0
2025/01/21 (18:05:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/21 (18:05:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/21 (18:05:10) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/21 (18:10:23) | ===> btop++ v.1.4.0
2025/01/21 (18:10:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/21 (18:10:23) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/21 (18:10:23) | WARNING: Intel GPU: Failed to initialize PMU
2025/01/21 (18:16:57) | ERROR: Stall in Runner thread, restarting!

2025/01/26 (02:00:25) | ===> btop++ v.1.4.0
2025/01/26 (02:00:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/26 (02:00:25) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/26 (02:00:25) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/28 (10:47:39) | ===> btop++ v.1.4.0
2025/01/28 (10:47:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/28 (10:47:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/01/28 (10:47:39) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/13 (15:55:21) | ===> btop++ v.1.4.0
2025/02/13 (15:55:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/13 (15:55:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/02/13 (15:55:21) | WARNING: Intel GPU: Failed to initialize PMU
